url,available language,word_count_to_translate,estimated_word_count_translated
https://en.wikipedia.org/wiki/Áurea_Cruz,en,5504,1796
https://en.wikipedia.org/wiki/Saeid_Marouf,en,5652,1845
https://en.wikipedia.org/wiki/Taylor_Sander,en,5669,1850
https://en.wikipedia.org/wiki/Regla_Bell,en,5677,1853
https://en.wikipedia.org/wiki/Vladimir_Grbić,en,5904,1927
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Women's_European_qualification_squads,en,5914,1930
https://en.wikipedia.org/wiki/2014_FIVB_Volleyball_Men's_Club_World_Championship,en,6072,1982
https://en.wikipedia.org/wiki/Nancy_Metcalf,en,6174,2015
https://en.wikipedia.org/wiki/2013_FIVB_Volleyball_Men's_Club_World_Championship,en,6193,2021
https://en.wikipedia.org/wiki/Érika_Coimbra,en,6202,2024
https://en.wikipedia.org/wiki/Yumilka_Ruiz,en,6277,2049
https://es.wikipedia.org/wiki/Mariana_Brambilla,es,673,2061
https://en.wikipedia.org/wiki/Rosir_Calderón,en,6477,2114
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Men's_European_qualification_squads,en,6482,2116
https://en.wikipedia.org/wiki/Kimberly_Hill,en,6511,2125
https://en.wikipedia.org/wiki/2021_FIVB_Volleyball_Men's_Club_World_Championship,en,6519,2128
https://en.wikipedia.org/wiki/Michał_Kubiak,en,6613,2159
https://en.wikipedia.org/wiki/Wélissa_Gonzaga,en,6710,2190
https://en.wikipedia.org/wiki/José_Loiola,en,6930,2262
https://en.wikipedia.org/wiki/Anne_Buijs,en,7006,2287
https://en.wikipedia.org/wiki/Maurício_Lima,en,7122,2325
https://en.wikipedia.org/wiki/Renan_Dal_Zotto,en,7140,2331
https://en.wikipedia.org/wiki/2016_FIVB_Volleyball_Men's_Club_World_Championship,en,7216,2355
https://en.wikipedia.org/wiki/Bernard_Rajzman,en,7270,2373
https://en.wikipedia.org/wiki/Phil_Dalhausser,en,7317,2388
https://es.wikipedia.org/wiki/Isaura_Marly_Gama_Álvarez,es,783,2398
https://en.wikipedia.org/wiki/1977_FIVB_Volleyball_Women's_U20_World_Championship,en,7472,2439
https://es.wikipedia.org/wiki/Ivan_Zaitsev,es,802,2456
https://en.wikipedia.org/wiki/Kim_Glass,en,7573,2472
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Voleibol_Masculino_de_2021,es,808,2474
https://en.wikipedia.org/wiki/2024_Boys'_U19_South_American_Volleyball_Championship,en,7648,2496
https://en.wikipedia.org/wiki/2013_FIVB_Volleyball_Men's_U23_World_Championship,en,7804,2547
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Men's_team_rosters,en,7924,2587
https://en.wikipedia.org/wiki/Lucas_Saatkamp,en,8004,2613
https://en.wikipedia.org/wiki/Fabíola_de_Souza,en,8144,2658
https://en.wikipedia.org/wiki/Fabiana_Alvim,en,8364,2730
https://en.wikipedia.org/wiki/Christa_Harmotto,en,8481,2768
https://en.wikipedia.org/wiki/Yoana_Palacio,en,8530,2784
https://en.wikipedia.org/wiki/Kenny_Moreno,en,8561,2795
https://en.wikipedia.org/wiki/1994_FIVB_Women's_Volleyball_World_Championship,en,8638,2820
https://en.wikipedia.org/wiki/Bethania_de_la_Cruz,en,8649,2823
https://es.wikipedia.org/wiki/Martín_Ramos,es,923,2827
https://en.wikipedia.org/wiki/Zé_Roberto_(volleyball),en,8775,2864
https://en.wikipedia.org/wiki/Carolina_Albuquerque,en,8869,2895
https://en.wikipedia.org/wiki/David_Lee_(volleyball),en,8968,2927
https://en.wikipedia.org/wiki/Graciela_Márquez,en,8982,2932
https://es.wikipedia.org/wiki/Luzia_Nezzo,es,965,2955
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Women's_team_rosters,en,9145,2985
https://en.wikipedia.org/wiki/Bartosz_Kurek,en,9171,2994
https://en.wikipedia.org/wiki/Maurício_Souza_(volleyball),en,9765,3188
https://en.wikipedia.org/wiki/Ana_Moser,en,9792,3196
https://en.wikipedia.org/wiki/André_Heller_(volleyball),en,9995,3263
https://en.wikipedia.org/wiki/Courtney_Thompson,en,10031,3274
https://en.wikipedia.org/wiki/Alisha_Glass,en,10076,3289
https://en.wikipedia.org/wiki/Prisilla_Rivera,en,10267,3352
https://en.wikipedia.org/wiki/Alix_Klineman,en,10403,3396
https://es.wikipedia.org/wiki/Milena_Rašić,es,1118,3424
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Voleibol_Masculino_Sub-21_de_2002,es,1147,3513
https://en.wikipedia.org/wiki/2024_Girls'_U19_South_American_Volleyball_Championship,en,10818,3531
https://en.wikipedia.org/wiki/Ana_Carolina_da_Silva,en,10860,3545
https://en.wikipedia.org/wiki/Rodrigão,en,10904,3560
https://en.wikipedia.org/wiki/2022_FIVB_Volleyball_Men's_Club_World_Championship,en,11098,3623
https://es.wikipedia.org/wiki/Preolímpico_Sudamericano_de_Voleibol_Femenino_2012,es,1189,3641
https://en.wikipedia.org/wiki/Annerys_Vargas,en,11480,3748
https://en.wikipedia.org/wiki/Leila_Barros,en,11610,3790
https://en.wikipedia.org/wiki/Héctor_Soto,en,11627,3796
https://en.wikipedia.org/wiki/Milagros_Cabral,en,11683,3814
https://en.wikipedia.org/wiki/Carol_Gattaz,en,11916,3890
https://en.wikipedia.org/wiki/Marcelo_Elgarten,en,11946,3900
https://en.wikipedia.org/wiki/Ricardo_Garcia_(volleyball),en,11990,3914
https://en.wikipedia.org/wiki/Fernanda_Venturini,en,12100,3950
https://es.wikipedia.org/wiki/Maria_Angélica_Beraldo,es,1328,4067
https://en.wikipedia.org/wiki/Jordan_Larson,en,13423,4382
https://en.wikipedia.org/wiki/Luiz_Felipe_Fonteles,en,13440,4387
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Women's_qualification,en,14043,4584
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics_–_Men's_qualification,en,14348,4684
https://en.wikipedia.org/wiki/Lynda_Morales,en,14620,4773
https://en.wikipedia.org/wiki/Brazilian_Women's_Volleyball_Superliga_2020–21,en,14696,4798
https://en.wikipedia.org/wiki/1960_FIVB_Women's_Volleyball_World_Championship,en,14698,4798
https://es.wikipedia.org/wiki/Daniela_da_Silva,es,1571,4811
https://en.wikipedia.org/wiki/Alaina_Bergsma,en,14956,4882
https://en.wikipedia.org/wiki/Paula_Pequeno,en,15120,4936
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Voleibol_Masculino_Sub-17_de_2013,es,1672,5121
https://en.wikipedia.org/wiki/2015_FIVB_Volleyball_Women's_World_Cup,en,16701,5452
https://en.wikipedia.org/wiki/2015_FIVB_Volleyball_Men's_World_Cup,en,17407,5683
https://es.wikipedia.org/wiki/Serie_A_de_la_Superliga_Brasilera_de_Voleibol_Masculino,es,1883,5767
https://en.wikipedia.org/wiki/2023_FIVB_Volleyball_Men's_Olympic_Qualification_Tournaments,en,19352,6318
https://en.wikipedia.org/wiki/Marianne_Steinbrecher,en,21528,7028
https://es.wikipedia.org/wiki/Lee_Da-yeong,es,2356,7216
https://en.wikipedia.org/wiki/Bebeto_de_Freitas,en,22692,7408
https://es.wikipedia.org/wiki/Anexo:Voleibol_en_los_Juegos_Olímpicos_de_Río_de_Janeiro_2016,es,2421,7415
https://es.wikipedia.org/wiki/Anexo:Vóley_playa_en_los_Juegos_Olímpicos_de_Río_de_Janeiro_2016,es,2462,7540
https://en.wikipedia.org/wiki/Kerri_Walsh_Jennings,en,23619,7711
https://en.wikipedia.org/wiki/April_Ross,en,23960,7822
https://en.wikipedia.org/wiki/Sarah_Pavan,en,24326,7942
https://en.wikipedia.org/wiki/Fernanda_Garay,en,24384,7961
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Voleibol_Masculino_Sub-21_de_2008,es,2632,8061
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Voleibol_Masculino_Sub-21_de_2006,es,2635,8070
https://en.wikipedia.org/wiki/Nicole_Fawcett,en,25385,8287
https://en.wikipedia.org/wiki/Karen_Cope,en,25702,8391
https://en.wikipedia.org/wiki/Volleyball_at_the_2016_Summer_Olympics,en,26590,8681
https://en.wikipedia.org/wiki/Logan_Tom,en,28041,9155
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Clubes_de_Voleibol_Femenino_2024,es,3206,9819
https://es.wikipedia.org/wiki/Campeonato_Mundial_de_Voleibol_Femenino_Sub-20_de_1993,es,3243,9933
https://en.wikipedia.org/wiki/2015_FIVB_Volleyball_Women's_World_Cup_squads,en,32396,10576
https://en.wikipedia.org/wiki/2015_FIVB_Volleyball_Men's_World_Cup_squads,en,33832,11045
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Clubes_de_Voleibol_Masculino_de_2020,es,3634,11130
https://en.wikipedia.org/wiki/Sheilla_Castro,en,36186,11814
https://en.wikipedia.org/wiki/2018_FIVB_Men's_Volleyball_Nations_League,en,40557,13241
https://en.wikipedia.org/wiki/Fabiana_Claudino,en,40668,13277
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Clubes_de_Voleibol_Femenino_2023,es,4379,13412
https://es.wikipedia.org/wiki/Campeonato_Sudamericano_de_Clubes_de_Voleibol_Femenino_2022,es,4622,14156
https://en.wikipedia.org/wiki/Marta_Menegatti,en,43627,14243
https://en.wikipedia.org/wiki/2017_FIVB_Volleyball_World_League,en,44592,14558
https://en.wikipedia.org/wiki/Danielle_Scott-Arruda,en,48682,15894
https://en.wikipedia.org/wiki/Fofão_(volleyball_player),en,52528,17149
https://en.wikipedia.org/wiki/Foluke_Gunderson,en,54590,17822
